ID,StoryNum,BG_ID,SFX_ID,OpeningCutScene,Text_kr,Text_en,Font_Direction
11006,1000002,100000001,,400000007,“아닙니다. 저는 지휘관님이 그 자리가 바로 지휘관님의 자리라고 생각합니다.”,,2000001
11007,1000002,100000001,,400000006,"“전투 경험도 전무하고.. 전술이나 전투에 관해서는 내가 그리 재능이 있다고 생각되지는 않네.”",,2000001
11008,1000002,100000001,,400000007,"“지휘관님. 물자 수송에서 기발한 아이디어를 내신 것도, 저메니의 수송기차 공격을 미리 알고 대응하신 것.. 이런 것 말고도 많이 있습니다.”",,2000001
11009,1000002,100000001,,400000006,“그 정도는 내 동기들도 다 하는 거네. 자네가 날 너무 과대평가하는군.”,,2000001
11010,1000002,100000001,,400000006,“그래도 좋게 봐줘서 고맙네.”,,2000001
11011,1000002,100000001,,400000007,“이전까지만 해도 저희 부대는 최고로 약한 부대였습니다.”,,2000001
11012,1000002,100000001,,400000007,"“지휘관님이 오시고 병사들의 분위기도 많이 바뀌었고, 지금은 다른 지휘관들도 좋은 부대라고 하는 부대가 되지 않았습니까?”",,2000001
11013,1000002,100000001,,400000007,"“갓 입대한 신병, 문제 많아 전출된 병사.. 모두 지휘관님을 만나면 며칠도 안돼서 마치 형이나 아버지처럼 믿고 따르지 않습니까.”",,2000001
11014,1000002,100000001,,400000007,“지휘관님은 더 큰 기회를 잡을 자격이 충분하다고 생각합니다.”,,2000001
11015,1000002,100000001,,400000006,"“..고맙네. 그럼, 한번 지원해 보겠네.”",,2000001
11016,1000002,100000001,,,..,,2000001
11017,1000002,100000001,,400000001,부관과 병사들의 응원을 받고 나는 왕궁의 알현실 앞까지 왔다.,,2000001
11018,1000002,100000001,,400000001,주변을 둘러보니 다들 긴장한 표정이 역력하다.,,2000001
11019,1000002,100000001,,400000001,“저기.. 초콜릿 좀 드시겠어요? 긴장할 때는 단 음식이 좋습니다.”,,2000001
11020,1000002,100000001,,400000001,옆자리의 지휘관에게 초콜릿을 하나 건넸다.,,2000001
11021,1000002,100000001,,400000001,곧장 다른 지휘관들과도 이야기를 나누게 되었다.,,2000001
11022,1000002,100000001,1000000001,400000002,“다음 들어오시죠.”,,2000001
11023,1000002,100000001,,400000001,“아. 넵”,,2000001
11024,1000002,100000001,,400000001,다른 지휘관들과 이야기하다 보니 어느덧 내 차례가 되었고,,2000001
11025,1000002,100000001,,400000003,화려한 장식이 날 반겨주는 알현실로 들어섰다.,,2000001
11026,1000002,100000001,,400000004,“앞에 있는 좌석에 앉으면 되네.”,,2000001
11027,1000002,100000001,,400000003,경례를 하는 나에게 국왕 폐하는 눈길을 주지 않고 앞의 의자를 가리켰다.,,2000001
11028,1000002,100000001,,400000003,“네. 감사합니다.”,,2000001
11029,1000002,100000001,,400000003,자리에 앉은 나는 초조하게 국왕 폐하의 질문을 기다렸다.,,2000001
11030,1000002,100000001,,400000004,“로디뷔의 지휘관..이군. 물자 수송에 있어서 꽤 재능이 있어 보이는 구만.”,,2000001
11031,1000002,100000001,,400000004,“자네 부대의 물자 수송이 적습으로 손실되는 경우가 거의 없는 것을 보니..”,,2000001
11032,1000002,100000001,,400000003,"“네. 그렇습니다. 그동안 수송을 습격한 저메니의 방식을 통해 미리 막을 수 있었습니다.”",,2000001
11033,1000002,100000001,,400000004,"“분명 뛰어난 재능이야 그건. 그러나 그걸론 지금 이 중요한 상황에 지휘관의 자리를 맡길 수는 없네.”",,2000001
11034,1000002,100000001,,400000004,“지금 물자 부대에서도 잘하고 있는데 왜 전선으로 나가려고 하는 것인가?”,,2000001
11035,1000002,100000001,,400000004,"“뷜레라면.. 가문의 상황이 예전만큼 좋지 못한 것으로 아는데.. 자네가 다시 가문을 일으켜 세우기 위해서 그러나?”",,2000001
11036,1000002,100000001,,400000003,"“아뇨. 저희 가문이 힘든 상황인 것은 맞지만, 자라오며 그것에 대해 불편함이나 부끄러움을 느낀 적은 없습니다.”",,2000001
11037,1000002,100000001,,400000003,“저희 부관과 병사들이 제가 이곳에 오기 전에 그런 말들을 해주었습니다.”,,2000001
11038,1000002,100000001,,400000003,“제 장점은 긍정적인 자세와 모두를 아우를 수 있는 친화력이라고.”,,2000001
11039,1000002,100000001,,400000003,"“지금 전장은 불안과 공포로 가득 차 있습니다. 이럴 때일수록 저 같은 사람이 전장에 새로운 활력을 불어넣어 줄 수 있다고 생각합니다.”",,2000001
11040,1000002,100000001,,400000004,"“동화 같은 이야기군. 지휘관.. 너무 듣기 좋은 이야기지만.. 자네의 긍정, 그리고 활력 같은 불확실한 요소에 나라의 국운을 걸 수는 없네.”",,2000001
11041,1000002,100000001,,400000003,역시 그렇다. 그러나 최선을 다하지 않았는가.,,2000001
11042,1000002,100000001,,400000003,이제 끝났다 라는 생각과 함께 일어나고 있는 나를 폐하의 목소리가 멈춰 세웠다.,,2000001
11043,1000002,100000001,1000000009,400000004,“자..잠깐 기다려보게.. 음..”,,2000001
11044,1000002,100000001,,400000003,폐하는 오른쪽 귀에 손을 대고는 헛기침을 몇 번 했다.,,2000001
11045,1000002,100000001,,400000004,“흠..흠.. 박사..크흠.. 아니..이 자가..”,,2000001
11046,1000002,100000001,,400000004,“에헴..”,,2000001
11047,1000002,100000001,,400000003,고개를 돌리고 눈을 피하던 폐하는 헛기침을 크게 하더니 다시 나를 바라보았다.,,2000001
11048,1000002,100000001,,400000004,“음 확실히.. 전장에는 새로운 피가 필요하지.”,,2000001
11049,1000002,100000001,,400000004,“무엇보다 눈에 띄는 게 바로 추천서들과 높은 부대평가서군..”,,2000001
11050,1000002,100000001,,400000004,"“그리고 자네의 그 분석력과 친화력이라면 적진 분석부터 주변 부대와 작전 조율.. 연합국과의 작전 진행.. 모두 원활할 것 같네.”",,2000001
11051,1000002,100000001,,400000003,“좋게 봐주셔서 감사합니다.”,,2000001
11052,1000002,100000001,,400000003,갑자기 분위기가 좋아지기 시작한다.,,2000001
11053,1000002,100000001,,400000003,"내 지원서를 보며 밝은 얼굴로 칭찬하던 폐하는 좋은 기대 해봐도 좋겠다는 말까지 해주셨다.",,2000001
11054,1000002,100000001,,400000004,“결과는 아마 왕궁 중앙 우편국에서 결과지를 보내 줄 걸세.”,,2000001
11055,1000002,100000001,,400000003,“감사합니다. 폐하!”,,2000001
11056,1000002,100000001,1000000001,400000004,"힘찬 경례와 함께 복도로 나온 나는 문을 열어주신 친위대분께도 인사를 하고 복도를 걸어갔다.",,2000001
11057,1000002,100000001,,400000005,“이보게. 잠시만.”,,2000001
11058,1000002,100000001,,400000004,하얀 가운에 창백한 얼굴의 사람이 갑자기 옷깃을 잡는다.,,2000001
11059,1000002,100000001,,400000005,“자네 여기 단추가 떨어지려고 하는 구만.”,,2000001
11060,1000002,100000001,,400000004,“아 정말이군요. 감사합니다.”,,2000001
11061,1000002,100000001,,400000004,소매의 단추를 보니 떨어지려 하고 있었다.,,2000001
11062,1000002,100000001,,400000005,“자네 군인인가?”,,2000001
11063,1000002,100000001,,400000004,“네 지휘관입니다. 그쪽분은.. 박사님이신가요?”,,2000001
11064,1000002,100000001,,400000005,“누굴 다치게 할 만한 얼굴은 아니네만..”,,2000001
11065,1000002,100000001,,400000004,“저는 다치게 하는 사람이 아니고 지키는 사람이라고 생각합니다.”,,2000001
11066,1000002,100000001,,400000005,“좋은 대답이구만..”,,2000001
11067,1000002,100000001,,400000004,그자는 씨익 웃더니 뒤돌아 걸어갔다.,,2000001
11068,1000002,100000001,,400000005,“또 보길 기대하겠네. 지휘관.”,,2000001
12001,1000003,100000001,,400000008,프란츠 국립 군사 학교의 붉은 승부사.,,2000001
12002,1000003,100000001,,400000008,난 남들과의 경쟁에서 져본 적 없다.,,2000001
12003,1000003,100000001,,400000009,"그런 내가 처음으로 맛본 굴욕은 나에게 아무런 연줄과 배경이 없단 이유로 보급 관련 부대에 처박은 것이다.",,2000001
12004,1000003,100000001,,400000009,전선에 나가 프란츠를 위해 적들을 이기는 것이 나의 숙명이라고 생각했다.,,2000001
12005,1000003,100000001,,400000009,그리고 오늘 그 기회가 나에게 돌아왔다.,,2000001
12006,1000003,100000001,,400000001,‘기필코 내가 전선으로 나간다.’,,2000001
12007,1000003,100000001,,400000001,눈을 굴려 주변을 보니 다들 긴장한 표정이 역력하다.,,2000001
12008,1000003,100000001,,400000001,내가 여기서 이들을 이기고 반드시 전선의 지휘관 자리에 오를 것이다.,,2000001
12009,1000003,100000001,1000000001,400000002,“다음 들어오시죠.”,,2000001
12010,1000003,100000001,,400000003,굳은 다짐과 함께 화려한 장식들이 눈 아프게 번쩍거리는 알현실에 들어섰다.,,2000001
12011,1000003,100000001,,400000003,첫인상이 중요하다.,,2000001
12012,1000003,100000001,,400000003,각을 맞춘 경례에 국왕 폐하는 손을 흔들며 쉬라는 표시를 한다.,,2000001
12013,1000003,100000001,,400000004,“좌석에 앉으면 되네.”,,2000001
12014,1000003,100000001,,400000003,국왕 폐하는 손으로 앞에 놓인 의자를 가리켰다.,,2000001
12015,1000003,100000001,,400000003,“네! 감사합니다.”,,2000001
12016,1000003,100000001,,400000004,“그렇게 힘주지 않아도 되네. 그리 어려운 자리가 아니니 말이네.”,,2000001
12017,1000003,100000001,,400000004,“어디 보자.. 퓔레의 지휘관이군.. 퓔레가 한적하니 좋은 장소지. 안 그런가?”,,2000001
12018,1000003,100000001,,400000003,"“휴양지로서는 좋은 장소라고 생각됩니다. 하지만 지금 제가 있을 곳은 아니라는 생각이 듭니다.”",,2000001
12019,1000003,100000001,,400000004,"“오호라.. 그런가.. 후방의 보급, 수송 대대의 지휘관이로군.”",,2000001
12020,1000003,100000001,,400000003,내 말에 국왕 폐하는 흥미롭다는 듯 다시 한번 내 지원서를 읽어본다.,,2000001
12021,1000003,100000001,,400000004,"“흠.. 군사 학교에서 대부분의 이론 성적은 평범하지만.. 실기들에서는 교수들의 평가가 좋구만.”",,2000001
12022,1000003,100000001,,400000004,"“남에게 지는 것을 싫어하고, 이기기 위해서 뛰어난 발상으로 허를 찌르고는 한다라..”",,2000001
12023,1000003,100000001,,400000004,“승부욕이 굉장히 큰 것 같군. 지휘관.”,,2000001
12024,1000003,100000001,,400000003,"“네 저는 져본 적이 없습니다. 진다고 해도 어떻게든 다시 이기기 위해 몇 번이고 도전하는 사람입니다.”",,2000001
12025,1000003,100000001,,400000004,“대단한 자신감이군.. 출신이.. 크리스티아 고아원이군.”,,2000001
12026,1000003,100000001,,400000003,“네. 저희 부모님은 1차 대전 때 모두 돌아가셨습니다.”,,2000001
12027,1000003,100000001,,400000004,"“그럼, 전쟁이 지긋지긋 하겠구만. 어째서 전선의.. 이 최전방의 지휘관으로 지원을 한 것인가?”",,2000001
12028,1000003,100000001,,400000003,"“이 국가는 제 집이고 제 부모님의 나라입니다. 그런 나라를 지키는 것이 제가 할 일이라고 계속 해서 생각했습니다.”",,2000001
12029,1000003,100000001,,400000004,“하지만 그것만으로는 부족하네. 자네는 전투 지휘 경험이 전무하지 않은가.”,,2000001
12030,1000003,100000001,,400000003,알고 있다. 나는 내 전투 경험이라고 해봐야 군사 학교에서의 모의 전투가 다였다.,,2000001
12031,1000003,100000001,,400000003,"그러나 내 목표는 무엇인가, 전장의 지휘관이 아닌가.",,2000001
12032,1000003,100000001,,400000003,“맞습니다. 하지만 저는 1차 대전 당시 저메니군에 의해 저희 부모님을 잃었습니다.”,,2000001
12033,1000003,100000001,,400000003,"“제 승부욕과 지금 국왕 폐하의 앞에 설 수 있게 한 원동력은 바로 그 괴롭힘에 대한 복수심입니다.”",,2000001
12034,1000003,100000001,,400000003,“전.. 저와 같은 슬픈 경험을 다른 아이들이 하지 않게 할 것입니다.”,,2000001
12035,1000003,100000001,,400000004,“호.. 복수심이라. 아주 좋은 원동력이지. 그러나 현실적으로 말하겠네.”,,2000001
12036,1000003,100000001,,400000003,내 지원서를 책상 위에 올려놓고 한숨을 쉰 국왕 폐하는 다시 숨을 들이마셨다.,,2000001
12037,1000003,100000001,,400000004,"“자네도 알겠지만 지금 전투 한번 한번이 중요한 시기네. 이 한 번의 전투로 우리 프란츠의 국운이 좌지우지될 걸세.”",,2000001
12038,1000003,100000001,,400000004,"“지금 같은 시기에 자네가 국왕이라면 과연 자네같이 전투 경험이 전무한 새파란 꼬맹이를 중요한 전장의 지휘관에 앉힐 수 있겠는가?”",,2000001
12039,1000003,100000001,,400000003,맞는 말이다. 뭐라 대꾸할 말이 떠오르지 않는다.,,2000001
12040,1000003,100000001,1000000009,400000004,“잠깐..”,,2000001
12041,1000003,100000001,,400000003,국왕 폐하는 잠시 오른쪽 귀에 손을 대고는 고개를 살짝 돌렸다.,,2000001
12042,1000003,100000001,,400000004,“이보게 박사.. 그게 무슨.. 아니 .. 새파란 꼬맹.. 쯧..”,,2000001
12043,1000003,100000001,,400000003,"작은 소리로 고개를 돌려 말하던 국왕 폐하는 잠깐 눈을 돌려 나를 보더니 다시 정면으로 나를 바라봤다.",,2000001
12044,1000003,100000001,,400000004,“어흠.. 흠..흠”,,2000001
12045,1000003,100000001,,400000003,“어디 불편하십니까? 폐하.”,,2000001
12046,1000003,100000001,,400000004,“그런게 아니네. 걱정말게나.. 잠깐.. 흠..”,,2000001
12047,1000003,100000001,,400000003,폐하의 눈은 천장을 향했다 다시 나를 바라보았다.,,2000001
12048,1000003,100000001,,400000004,"“다시보니.. 뭐 전술, 전략에 능하다는 평가도 있고.. 무엇보다 사격술, 무술, 총검술.. 직접 나서는 지휘관이라..”",,2000001
12049,1000003,100000001,,400000004,“아하하하! 병사들에게 아주 좋은 롤모델이 될 가능성이 충분하겠어! 흠흠..”,,2000001
12050,1000003,100000001,,400000003,갑자기 분위기가 좋아지며 폐하는 어색하게 큰 소리로 웃기 시작했다.,,2000001
12051,1000003,100000001,,400000003,“좋게 봐주셔서 감사합니다. 그럼.. 좋은 결과를 기대해도 되는 겁니까?”,,2000001
12052,1000003,100000001,,400000004,"“젊은 친구가 아주 단도직입적이군! 이런 시원시원한 성격이 있어야 전선이 돌아가는 걸세!”",,2000001
12053,1000003,100000001,,400000004,“결과는 아마 왕궁 중앙 우편국에서 결과지를 보내 줄 걸세.”,,2000001
12054,1000003,100000001,1000000001,400000001,경례를 하고 돌아 나와 다시 복도로 나왔다.,,2000001
12055,1000003,100000001,,400000001,드디어 나의 숙명이 이루어질 것이다.,,2000001
12056,1000003,100000001,,400000005,“잠깐 자네.”,,2000001
12057,1000003,100000001,,400000001,“네?”,,2000001
12058,1000003,100000001,,400000001,나를 툭툭 치며 부르는 소리에 뒤를 돌자 흰 가운을 입은 창백한 자가 말을 걸어 왔다.,,2000001
12059,1000003,100000001,,400000005,“이거 떨어뜨렸네.”,,2000001
12060,1000003,100000001,,400000001,“감사합니다.”,,2000001
12061,1000003,100000001,,400000001,언제 떨어졌는지 모르겠는 팬을 다시 받아 들고 가볍게 목례했다.,,2000001
12062,1000003,100000001,,400000001,그자는 쿡쿡 기분 나쁘게 웃더니 뒤돌아 걸어갔다.,,2000001
12063,1000003,100000001,,400000005,“또 보자구.. 지휘관.”,,2000001
